CONTAINER ID        IMAGE                    COMMAND                  CREATED             STATUS                           PORTS                                            NAMES                    SIZE
ed84070e66da        729a4eb6493d             "/bin/sh -c 'unzip  /"   9 minutes ago       Exited (1) 9 minutes ago                                                          cranky_bhabha            0 B (virtual 691.9 MB)
d090113ed876        b390428afa73             "/run.sh"                2 weeks ago         Exited (1) 2 weeks ago                                                            adoring_hamilton         44 B (virtual 214.6 MB)
b8c361ad67d9        b390428afa73             "/run.sh"                2 weeks ago         Exited (1) 2 weeks ago                                                            lonely_borg              44 B (virtual 214.6 MB)
70f0d9a9889b        tutum/influxdb           "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          high_jones               8.172 kB (virtual 280.3 MB)
32953ca52218        tutum/influxdb           "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          elated_minsky            8.172 kB (virtual 280.3 MB)
8b61fb8c284e        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            compassionate_raman      0 B (virtual 234.7 MB)
963c08d543a9        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            nauseous_lumiere         0 B (virtual 234.7 MB)
e01f8c500467        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            naughty_curie            0 B (virtual 234.7 MB)
f13e0de31865        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            stupefied_mayer          0 B (virtual 234.7 MB)
6d4a0e83a325        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            lonely_tesla             0 B (virtual 234.7 MB)
dd9d5890f3c8        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Created                                                                           romantic_borg            0 B (virtual 234.7 MB)
9032c6d39e79        3c65d5088a1c             "/entrypoint.sh /run."   2 weeks ago         Exited (137) 2 weeks ago                                                          tiny_ride                0 B (virtual 269 MB)
108eacbad29f        8fd72d12d910             "/entrypoint.sh bash "   2 weeks ago         Exited (126) 2 weeks ago                                                          boring_turing            0 B (virtual 234.7 MB)
fc0517cd60bd        8fd72d12d910             "/entrypoint.sh bash"    2 weeks ago         Exited (0) 2 weeks ago                                                            dreamy_lichterman        0 B (virtual 234.7 MB)
55668921c772        8fd72d12d910             "/entrypoint.sh bash"    2 weeks ago         Created                                                                           ecstatic_bhabha          0 B (virtual 234.7 MB)
f1b9b52f4f90        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            distracted_bartik        0 B (virtual 234.7 MB)
b7ae7178f23c        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            goofy_ramanujan4         0 B (virtual 234.7 MB)
4b58eb13270d        9fc3913b13e6             "/entrypoint.sh /run."   2 weeks ago         Exited (127) 2 weeks ago                                                          pensive_bhaskara         0 B (virtual 269 MB)
5c2b48b8fc6c        9fc3913b13e6             "/entrypoint.sh /run."   2 weeks ago         Exited (137) 2 weeks ago                                                          hungry_aryabhata         0 B (virtual 269 MB)
23fb5e5fbf28        9fc3913b13e6             "/entrypoint.sh /run."   2 weeks ago         Created                                                                           hopeful_gates            0 B (virtual 269 MB)
9e72caa90ba2        9fc3913b13e6             "/entrypoint.sh /run."   2 weeks ago         Exited (137) 2 weeks ago                                                          reverent_euler           0 B (virtual 269 MB)
8b4e7c941fe1        9fc3913b13e6             "/entrypoint.sh /run."   2 weeks ago         Exited (137) 2 weeks ago                                                          jovial_noyce             0 B (virtual 269 MB)
8324afc1f7db        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            adoring_hugle            0 B (virtual 234.7 MB)
0948589cb8cd        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            boring_varahamihira      0 B (virtual 234.7 MB)
aaf28a6ad51b        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Created                                                                           insane_heisenberg        0 B (virtual 234.7 MB)
4817fffcfcc8        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            angry_ride               0 B (virtual 234.7 MB)
e4f91f8e0ae9        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            nostalgic_hugle          0 B (virtual 234.7 MB)
d02aeeddf3dc        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            suspicious_tesla         0 B (virtual 234.7 MB)
1be1fabcdaf7        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Created                                                                           fervent_wescoff          0 B (virtual 234.7 MB)
37e1282055ff        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            insane_cori              0 B (virtual 234.7 MB)
8695109c3a73        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            gigantic_mirzakhani      0 B (virtual 234.7 MB)
bf68e931690c        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            hopeful_yalow            0 B (virtual 234.7 MB)
15af4fa49eaa        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            sad_newton               0 B (virtual 234.7 MB)
b9567ac23a95        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            grave_sammet             0 B (virtual 234.7 MB)
8c4998732f0b        8fd72d12d910             "/entrypoint.sh influ"   2 weeks ago         Exited (0) 2 weeks ago                                                            naughty_joliot           0 B (virtual 234.7 MB)
3aa2a4697e2f        tutum/influxdb           "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          condescending_lumiere    8.172 kB (virtual 280.3 MB)
3cb3c3b3b03f        tutum/influxdb           "/run.sh"                2 weeks ago         Exited (137) 2 weeks ago                                                          insane_brahmagupta       8.172 kB (virtual 280.3 MB)
08e6bea8355f        045b6694723a             "/entrypoint.sh bash"    2 weeks ago         Exited (0) 2 weeks ago                                                            prickly_einstein         0 B (virtual 269 MB)
